"","year","edad","SxH","SxM"
"580",1982,30,0.994720117560129,0.997114681062604
"581",1983,31,0.994489696587968,0.996982450875251
"582",1984,32,0.994267061777846,0.996855835691362
"583",1985,33,0.994051272750094,0.996733644465865
"584",1986,34,0.993841011607126,0.99661412934694
"585",1987,35,0.993634015841792,0.996495131457623
"586",1988,36,0.993427896603252,0.99637474410636
"587",1989,37,0.993220360936764,0.996250731234713
"588",1990,38,0.993008811387692,0.996120582650008
"589",1991,39,0.99278993259859,0.995981916027694
"590",1992,40,0.992560516130308,0.995832712186308
"591",1993,41,0.99231757788002,0.995671104128733
"592",1994,42,0.992058035968457,0.995494402137861
"593",1995,43,0.991778295702955,0.995300664357179
"594",1996,44,0.991474875259881,0.995088021349292
"595",1997,45,0.99114464761116,0.994853390898977
"596",1998,46,0.99078461055474,0.994595712519617
"597",1999,47,0.990391767817131,0.994312515149904
"598",2000,48,0.989961961091992,0.993999310844313
"599",2001,49,0.989492126798866,0.993655186387992
"600",2002,50,0.988979511268123,0.993278623596954
"601",2003,51,0.988420200149578,0.992864723971807
"602",2004,52,0.987811468678566,0.992410777703228
"603",2005,53,0.987149279308073,0.991914433461208
"604",2006,54,0.98642943970438,0.99137151869769
"605",2007,55,0.985647927678564,0.990778274507365
"606",2008,56,0.984801759147627,0.990131032224224
"607",2009,57,0.983885793882152,0.989425601348673
"608",2010,58,0.982894950887089,0.988656426392192
"609",2011,59,0.981825743348693,0.9878191114131
"610",2012,60,0.980672990369074,0.986908985287563
"611",2013,61,0.979430693494971,0.985919027972092
"612",2014,62,0.978092037388621,0.984843411838861
"613",2015,63,0.976652884134504,0.983676647794018
"614",2016,64,0.975106683174871,0.982409866751441
"615",2017,65,0.973445748225968,0.98103639857623
"616",2018,66,0.971663921735264,0.979549094849026
"617",2019,67,0.969753399039615,0.977938253737643
"618",2020,68,0.967705026579055,0.976194109467907
"619",2021,69,0.965511518273952,0.974307572378657
"620",2022,70,0.963164953204058,0.972268164670891
"621",2023,71,0.960653980870123,0.970064712847877
"622",2024,72,0.957968905678866,0.967686023254972
"623",2025,73,0.955101740626233,0.965118015503072
"624",2026,74,0.952039922422726,0.96234589724077
"625",2027,75,0.948771120939954,0.959356592815171
"626",2028,76,0.94528463065393,0.956136663948041
"627",2029,77,0.941566816947765,0.95266952606884
"628",2030,78,0.93760140914909,0.948940782077456
"629",2031,79,0.933364743464005,0.944942527693622
"630",2032,80,0.928842251723257,0.940658902297934
"631",2033,81,0.924030178350821,0.936064196008483
"632",2034,82,0.91891422544766,0.931141825986504
"633",2035,83,0.913476010468349,0.925875901240069
"634",2036,84,0.907699151248604,0.920236964080096
"635",2037,85,0.901568670940463,0.914205140052226
"636",2038,86,0.894996463827878,0.907705808458215
"637",2039,87,0.887869403503466,0.900634517833481
"638",2040,88,0.880138339337883,0.892939205304266
"639",2041,89,0.871750021271901,0.884563451105803
"640",2042,90,0.862646874066406,0.875446266053091
"641",2043,91,0.852766806475496,0.865521902050909
"642",2044,92,0.842043063245279,0.854719718261119
"643",2045,93,0.83040411348229,0.84296410765183
"644",2046,94,0.817773624024265,0.830174505586076
"645",2047,95,0.804070525272197,0.816265514510746
"646",2048,96,0.789209189996946,0.801147165768704
"647",2049,97,0.773099771928654,0.784725354518619
"648",2050,98,0.755648723918016,0.766902480189763
"649",1970,99,0.736759537050447,0.747578345372407
"650",1971,100,0.71633374896314,0.726651337817419
"651",1972,101,0.694272252902332,0.704019946400095
"652",1973,102,0.670476944469288,0.67958464983066
"653",1974,103,0.644852760039914,0.653250203251868
"654",1975,104,0.617310117158182,0.624928342635138
"655",1976,105,0.587767770911492,0.594540909341489
"656",1977,106,0.556156083489623,0.562023373261324
"657",1978,107,0.522420672741198,0.527328685197024
"658",1979,108,0.486526360870568,0.490431381667202
"659",1980,109,0.448461329009031,0.451331787539024
"660",1981,110,0.656586219809736,0.66067328849753
"661",1982,1,0.925947878075587,0.937521465610947
"662",1983,2,0.956401800885211,0.959960124271395
"663",1984,3,0.985125692129041,0.985330553569615
"664",1985,4,0.991740984359342,0.992284243540078
"665",1986,5,0.99432446071259,0.995010996160096
"666",1987,6,0.995560489861331,0.996478198542802
"667",1988,7,0.996456697189171,0.997446672846607
"668",1989,8,0.997162829413943,0.997992708457389
"669",1990,9,0.99762870390472,0.998357277519436
"670",1991,10,0.997938148249595,0.998606799827109
"671",1992,11,0.998137459833181,0.998777803839474
"672",1993,12,0.998252871868212,0.998891481270703
"673",1994,13,0.998299746851298,0.998960123372605
"674",1995,14,0.99828761518541,0.998990948926197
"675",1996,15,0.998223101311427,0.998988469488785
"676",1997,16,0.998112225419272,0.998956199983647
"677",1998,17,0.997960696302527,0.998897475731668
"678",1999,18,0.997774088730595,0.998815330159912
"679",2000,19,0.997558827742162,0.998712780288072
"680",2001,20,0.997320814310408,0.998592992145694
"681",2002,21,0.997065784088732,0.998458721182135
"682",2003,22,0.996799190605596,0.998313129941605
"683",2004,23,0.996525541054193,0.998159164204069
"684",2005,24,0.996249294535235,0.998000247940211
"685",2006,25,0.995973870391907,0.99783907172855
"686",2007,26,0.99570216105083,0.997677990991485
"687",2008,27,0.995436172725941,0.997520013331821
"688",2009,28,0.995177540891279,0.997367004714579
"689",2010,29,0.99492727722824,0.997219931296419
"690",2011,30,0.994685640323365,0.997079554314621
"691",2012,31,0.994453002847409,0.996945815342283
"692",2013,32,0.994228226658843,0.996818022583937
"693",2014,33,0.994010409075024,0.99669496781832
"694",2015,34,0.993798263458431,0.996574871283572
"695",2016,35,0.993589541885266,0.996455529611132
"696",2017,36,0.993381867682202,0.996334992849077
"697",2018,37,0.993172956908906,0.996210983028432
"698",2019,38,0.992960210964439,0.996080941479044
"699",2020,39,0.992740296487862,0.995942442751985
"700",2021,40,0.992509985272662,0.995793434345905
"701",2022,41,0.99226627515781,0.995632029931702
"702",2023,42,0.99200606521655,0.995455499175054
"703",2024,43,0.991725728396385,0.995261883555111
"704",2025,44,0.991421752134294,0.99504930828041
"705",2026,45,0.991090987047001,0.994814657960046
"706",2027,46,0.990730409415582,0.9945568803526
"707",2028,47,0.990337007828345,0.994273494824934
"708",2029,48,0.989906589710542,0.993959974761067
"709",2030,49,0.989436071492173,0.993615426611249
"710",2031,50,0.988922698538638,0.993238341374475
"711",2032,51,0.98836253722968,0.992823792564538
"712",2033,52,0.987752859222709,0.992369074420578
"713",2034,53,0.987089614552475,0.991871837245778
"714",2035,54,0.98636860203473,0.991327901543695
"715",2036,55,0.985585786342167,0.990733509599856
"716",2037,56,0.984738196158477,0.990084992915977
"717",2038,57,0.983820681594643,0.989378161123276
"718",2039,58,0.982828147482026,0.988607443059107
"719",2040,59,0.981757130363832,0.987768450413995
"720",2041,60,0.980602444786713,0.986856526655914
"721",2042,61,0.979358083041219,0.985864628831554
"722",2043,62,0.978017220167563,0.984786937946356
"723",2044,63,0.976575746663287,0.983617987370426
"724",2045,64,0.975027119836439,0.982348875319501
"725",2046,65,0.973363639263543,0.98097295323286
"726",2047,66,0.971579167256959,0.979483093517422
"727",2048,67,0.969665911334971,0.977869583736383
"728",2049,68,0.967614696998139,0.976122656285498
"729",2050,69,0.965418271448272,0.974233242994844
"730",1970,70,0.963068739063107,0.972190880738996
"731",1971,71,0.960554739870153,0.969984408443484
"732",1972,72,0.957866594846881,0.967602666868466
"733",1973,73,0.954996353098301,0.96503156770662
"734",1974,74,0.95193145117024,0.962256308199932
"735",1975,75,0.948659570485247,0.959263867884283
"736",1976,76,0.945170051199991,0.956040856544961
"737",1977,77,0.941449247284731,0.952570705993746
"738",1978,78,0.937480897378583,0.94883905455584
"739",1979,79,0.933241307500225,0.94483811360187
"740",1980,80,0.928715904416712,0.940552089799041
"741",1981,81,0.923901064081123,0.935955255320053
"742",1982,82,0.918782553695575,0.931031115386467
"743",1983,83,0.913341981669726,0.925763875664829
"744",1984,84,0.907562983109544,0.92012403314075
"745",1985,85,0.901430636370783,0.91409179251776
"746",1986,86,0.89485679570458,0.907592501588612
"747",1987,87,0.887728213755481,0.900521485015233
"748",1988,88,0.879995771185982,0.892826707336785
"749",1989,89,0.871606253219575,0.884451777250629
"750",1990,90,0.862502124120567,0.875335734849747
"751",1991,91,0.852621336587724,0.865412861618755
"752",1992,92,0.841897184093296,0.854612546066549
"753",1993,93,0.830258189244858,0.842859209553892
"754",1994,94,0.817628077244038,0.830072313967311
"755",1995,95,0.80392584168325,0.816166485362723
"756",1996,96,0.789065922964974,0.801051774491218
"757",1997,97,0.772958546429336,0.78463409023809
"758",1998,98,0.755510239720873,0.766815838330732
"759",1999,99,0.736624570693028,0.747496818452358
"760",2000,100,0.716203154239047,0.726575404185777
"761",2001,101,0.694146959346953,0.703950056867889
"762",2002,102,0.67035795321318,0.67952121226301
"763",2003,103,0.644741136709174,0.653193565219427
"764",2004,104,0.617206981142018,0.624878772450149
"765",2005,105,0.58767428051319,0.594498576009434
"766",2006,106,0.556073416560081,0.56198832611975
"767",2007,107,0.52235000254746,0.527300834168978
"768",2008,108,0.486468827119819,0.490410479497999
"769",2009,109,0.448418004450091,0.45131741540424
"770",2010,110,0.656522681126682,0.660654682944565
"771",2011,1,0.928013376974503,0.939332120088604
"772",2012,2,0.957896552669074,0.961386746511699
"773",2013,3,0.985878665327522,0.98608672906992
"774",2014,4,0.992152067940166,0.992666655849547
"775",2015,5,0.994596760575815,0.995246585268063
"776",2016,6,0.995768357512638,0.996636388368861
"777",2017,7,0.996617468008893,0.997554617778299
"778",2018,8,0.997282505535478,0.998072587702757
"779",2019,9,0.997721362213852,0.998418739585429
"780",2020,10,0.998012584193245,0.998655595890093
"781",2021,11,0.998199351146726,0.998817570789003
"782",2022,12,0.998306004344844,0.998924652928503
"783",2023,13,0.998346715799995,0.998988476324881
"784",2024,14,0.998330289346777,0.999015941254478
"785",2025,15,0.998262910168716,0.999011407062356
"786",2026,16,0.998150308514703,0.998978284310742
"787",2027,17,0.997998008483244,0.998919827680304
"788",2028,18,0.99781147729204,0.99883900054003
"789",2029,19,0.997597031982703,0.998738761647677
"790",2030,20,0.997360521066259,0.998622220921333
"791",2031,21,0.997107642852127,0.998492064890877
"792",2032,22,0.996843806761034,0.998351344090277
"793",2033,23,0.996573490280537,0.998202874736321
"794",2034,24,0.996301094638338,0.998049896049039
"795",2035,25,0.996029981427438,0.997894899549617
"796",2036,26,0.995762971088428,0.997740029357029
"797",2037,27,0.995501990954651,0.997588052749308
"798",2038,28,0.995248577377025,0.99744061925527
"799",2039,29,0.995003642969884,0.997298547303621
"800",2040,30,0.994767353450177,0.997162487755856
"801",2041,31,0.994539961617634,0.997032312981447
"802",2042,32,0.994320253030206,0.996907307436232
"803",2043,33,0.994107236224764,0.996786303144559
"804",2044,34,0.993899551025411,0.996667595077088
"805",2045,35,0.993694915380463,0.996549084108364
"806",2046,36,0.993490924153577,0.996428921554834
"807",2047,37,0.993285272356074,0.996304927670679
"808",2048,38,0.993075364273255,0.996174657503429
"809",2049,39,0.992857909180904,0.996035786851294
"810",2050,40,0.992629725611086,0.995886341452602
"811",1970,41,0.992387854048571,0.995724480422552
"812",1971,42,0.992129238520015,0.995547569092599
"813",1972,43,0.991850328351664,0.995353688245976
"814",1973,44,0.991547683527266,0.99514097581759
"815",1974,45,0.991218207411762,0.99490639480385
"816",1975,46,0.990858927060337,0.994648873595568
"817",1976,47,0.99046686678653,0.994365954337986
"818",1977,48,0.990037915021772,0.994053201952961
"819",1978,49,0.989569035434878,0.993709676591558
"820",1979,50,0.989057475691135,0.993333847687845
"821",1980,51,0.98849934779045,0.992920855131995
"822",1981,52,0.987891931872394,0.992467983751216
"823",1982,53,0.987231207426654,0.99197288012446
"824",1983,54,0.986512994285516,0.991431381353434
"825",1984,55,0.985733288299853,0.990839727069104
"826",1985,56,0.984889087969725,0.990194248488535
"827",1986,57,0.983975266388357,0.989490755065404
"828",1987,58,0.982986762015893,0.988723712871623
"829",1988,59,0.981920056138619,0.987888715639074
"830",1989,60,0.980769974149805,0.986981072375663
"831",1990,61,0.979530530344288,0.985993794506338
"832",1991,62,0.978194922642319,0.984921042660176
"833",1992,63,0.97675897422866,0.98375729706437
"834",1993,64,0.975216123816805,0.982493733496685
"835",1994,65,0.973558704541689,0.981123652319684
"836",1995,66,0.971780531632191,0.97963987662532
"837",1996,67,0.969873783747558,0.978032719154323
"838",1997,68,0.96782933607205,0.976292416683903
"839",1998,69,0.965639856852268,0.974409850089557
"840",1999,70,0.963297390453653,0.97237452146053
"841",2000,71,0.960790599358233,0.970175240232962
"842",2001,72,0.958109765204173,0.967800765494052
"843",2002,73,0.955246851332621,0.965237027685966
"844",2003,74,0.952189294655454,0.962469248700169
"845",2004,75,0.948924749094068,0.95948427702164
"846",2005,76,0.945442446298728,0.956268608259548
"847",2006,77,0.941728767240899,0.952805635199344
"848",2007,78,0.937767428374777,0.949080911902788
"849",2008,79,0.933534807386591,0.945086374862537
"850",2009,80,0.929016342969933,0.940806070727652
"851",2010,81,0.924208098512425,0.936214314012858
"852",2011,82,0.919095686453029,0.931294400448661
"853",2012,83,0.91366073649829,0.926030305710279
"854",2013,84,0.907886842562636,0.920392634160908
"855",2014,85,0.901758951618467,0.91436140196147
"856",2015,86,0.895189013118982,0.907862031674893
"857",2016,87,0.888064067183979,0.900790379886467
"858",2017,88,0.880334919980757,0.89309434581436
"859",2018,89,0.871948272729313,0.884717470331376
"860",2019,90,0.86284649563377,0.875598723758841
"861",2020,91,0.852967436749539,0.865672317086927
"862",2021,92,0.842244273511626,0.854867568881341
"863",2022,93,0.830605401110553,0.843108832830275
"864",2023,94,0.81797440574072,0.830315507597809
"865",2024,95,0.804270130480635,0.81640216295835
"866",2025,96,0.789406854633449,0.801278803387192
"867",2026,97,0.773294632954066,0.784851305027681
"868",2027,98,0.755839814907905,0.767022058560799
"869",2028,99,0.736945785456444,0.747690870551775
"870",2029,100,0.716513975428526,0.726756148291025
"871",2030,101,0.694445173345684,0.704116418672915
"872",2031,102,0.670641175807069,0.679672219721046
"873",2032,103,0.645006829992558,0.653328389866953
"874",2033,104,0.617452479079392,0.624996774576572
"875",2034,105,0.587896824310068,0.594599352406883
"876",2035,106,0.556270200798078,0.562071758574541
"877",2036,107,0.522518232673522,0.527367136485053
"878",2037,108,0.486605788478355,0.490460239792458
"879",2038,109,0.44852114185203,0.451351630369692
"880",2039,110,0.656673948444206,0.660698976988336
"881",2040,1,0.932336978494945,0.943113836530636
"882",2041,2,0.960974884884247,0.964317544042731
"883",2042,3,0.987392514115369,0.987604618802621
"884",2043,4,0.992979581174948,0.993436685090967
"885",2044,5,0.995146495148795,0.995722785034286
"886",2045,6,0.996188817244001,0.996957337695248
"887",2046,7,0.996943401283854,0.997774576510195
"888",2047,8,0.997526400638364,0.998236021252597
