year,edad,S.x..
2021,40,0.999153018
2021,41,0.998693923
2021,42,0.998097962
2021,43,0.997831539
2021,44,0.996417172
2021,45,0.994299127
2021,46,0.998263778
2021,47,0.997532575
2021,48,0.996810847
2021,49,0.996105213
2021,50,0.994166439
2021,51,0.991970035
2021,52,0.996612092
2021,53,0.995474927
2021,54,0.994653309
2021,55,0.993299355
2021,56,0.990281608
2021,57,0.995107029
2021,58,0.99366625
2021,59,0.991898651
2021,60,0.990781653
2021,61,0.988439173
2021,62,0.984057205
2021,63,0.990798559
2021,64,0.988493872
2021,65,0.985744028
2021,66,0.984151332
2021,67,0.979719979
2021,68,0.974307572
2021,69,0.983161345
2021,70,0.97951597
2021,71,0.975697352
2021,72,0.972680375
2021,73,0.96574583
2021,74,0.959736283
2021,75,0.969817851
2021,76,0.964182522
2021,77,0.958988022
2021,78,0.953443564
2021,79,0.94414818
2021,80,0.954603245
2021,81,0.947035675
2021,82,0.938683574
2021,83,0.931969432
2021,84,0.922728689
2021,85,0.909480364
2021,86,0.920220114
2021,87,0.909049796
2021,88,0.89696454
2021,89,0.887235743
2021,90,0.872616657
2021,91,0.854867569
2021,92,0.861209211
2021,93,0.844561478
2021,94,0.82678552
2021,95,0.810985428
2021,96,0.789236281
2021,97,0.76638497
2021,98,0.761577553
2021,99,0.736999282
2021,100,0.71152258
2021,101,0.685517118
2021,102,0.655509312
2021,103,0.624570906
2021,104,0.601603079
2021,105,0.566579179
2021,106,0.530385759
2021,107,0.492165758
2021,108,0.451721434
2021,109,0.664348511
2022,0,0.994084929
2022,1,0.998336461
2022,2,0.999119242
2022,3,0.999312321
2022,4,0.999020625
2022,5,0.997454491
2022,6,0.999922992
2022,7,0.999858631
2022,8,0.999752238
2022,9,0.999742311
2022,10,0.999522991
2022,11,0.998924653
2022,12,0.999878206
2022,13,0.999786424
2022,14,0.999649679
2022,15,0.999599048
2022,16,0.9992885
2022,17,0.998764369
2022,18,0.999717613
2022,19,0.999589143
2022,20,0.999436635
2022,21,0.999325724
2022,22,0.998783057
2022,23,0.997864754
2022,24,0.999663274
2022,25,0.999480356
2022,26,0.999323037
2022,27,0.999033468
2022,28,0.998019057
2022,29,0.999736141
2022,30,0.999563119
2022,31,0.999274011
2022,32,0.99915741
2022,33,0.998610255
2022,34,0.996962188
2022,35,0.999541499
2022,36,0.999245886
2022,37,0.998789454
2022,38,0.998593779
2022,39,0.997644885
2022,40,0.99563203
2022,41,0.999054038
2022,42,0.998561403
2022,43,0.997929732
2022,44,0.997642976
2022,45,0.996175866
2022,46,0.994014806
2022,47,0.998069231
2022,48,0.997287332
2022,49,0.996519049
2022,50,0.995767969
2022,51,0.993742646
2022,52,0.991464732
2022,53,0.996255613
2022,54,0.995038727
2022,55,0.994155587
2022,56,0.992713443
2022,57,0.989541737
